userId,rId,rating,timestamp
4,133,5.0,964538500
4,30,4.0,945629063
4,9,4.0,964622786
4,50,3.0,986934901
4,50,3.0,964623306
4,221,4.0,945078690
4,221,2.0,945078467
4,52,1.0,986934915
4,234,2.0,986848828
4,91,5.0,945079259
4,319,5.0,945174290
4,433,5.0,945079872
4,109,1.0,945079106
4,434,5.0,945078636
4,311,1.0,964538832
4,399,2.0,945079301
4,304,4.0,945079670
4,63,5.0,964539986
4,320,3.0,986848609
4,86,2.0,945078587
4,40,5.0,964540008
4,42,3.0,945079906
4,189,4.0,986935230
4,117,3.0,945078601
4,233,4.0,945079106
4,261,4.0,964622714
4,436,5.0,964623347
4,329,4.0,945079653
4,449,4.0,945078446
4,123,4.0,945079837
4,156,5.0,945173902
4,121,5.0,945173989
4,21,5.0,945173902
4,217,5.0,945079670
4,245,5.0,945079521
4,281,5.0,945173602
4,379,5.0,964538571
4,158,3.0,986849085
4,215,4.0,945079232
4,388,5.0,945173654
4,94,3.0,964540578
4,332,2.0,986934819
4,247,4.0,945079483
4,140,5.0,945173692
4,226,2.0,945078946
4,333,5.0,986934696
4,230,5.0,945079259
4,326,5.0,964539723
4,20,3.0,964538500
4,234,5.0,964539723
4,25,5.0,986934625
4,201,4.0,964539180
4,227,1.0,964778513
4,73,5.0,964538500
4,118,5.0,964538763
4,149,5.0,964538763
4,223,3.0,964538728
4,423,2.0,945078967
4,457,5.0,945174025
4,229,1.0,964539205
4,392,4.0,945079729
4,266,4.0,964539961
4,249,4.0,964539326
4,337,5.0,945174008
4,191,4.0,964538728
4,151,4.0,964622684
4,383,4.0,986849037
4,388,2.0,986934832
4,101,5.0,945079653
4,8,5.0,945078690
4,304,4.0,945079653
4,192,4.0,964538763
4,233,3.0,945078467
4,365,1.0,945173766
4,157,5.0,945079767
4,342,4.0,945173492
4,102,4.0,964622830
4,158,4.0,945079790
4,377,3.0,986935244
4,343,1.0,945079906
4,200,2.0,945079837
4,335,4.0,964622758
4,383,1.0,945629015
4,26,4.0,945079956
4,379,4.0,945079889
4,215,5.0,945079143
4,261,3.0,964539357
4,322,5.0,945174134
4,218,2.0,986849001
4,228,4.0,964622642
4,358,3.0,964622617
4,140,2.0,964539431
4,286,4.0,945629179
4,61,3.0,964540505
4,358,4.0,964622714
4,443,1.0,986934786
4,96,3.0,986934870
4,440,5.0,945079653
4,148,2.0,964622684
4,49,5.0,945078967
4,9,4.0,986934786
4,94,2.0,945078690
4,90,4.0,945079052
4,182,5.0,945079521
4,198,4.0,986935016
4,350,3.0,986935328
4,4,5.0,986934738
4,85,5.0,964539855
4,432,5.0,945174008
4,382,4.0,945079729
4,227,5.0,964540008
4,24,1.0,945629238
4,367,1.0,964622590
4,258,2.0,964538964
4,326,4.0,945078467
4,414,4.0,964622590
4,361,5.0,945079164
4,455,3.0,964623306
4,77,4.0,986935302
4,232,4.0,945079858
4,304,1.0,945173385
4,367,5.0,945078863
4,93,5.0,964622684
4,359,1.0,986848894
4,263,4.0,945079790
4,167,5.0,945079013
4,381,2.0,945078542
4,58,4.0,964539986
4,208,1.0,964778621
4,62,2.0,945173553
4,337,5.0,964539628
4,440,5.0,945078814
4,82,5.0,964539140
4,30,4.0,986935016
4,284,4.0,945078708
4,364,5.0,986934870
4,176,2.0,945078528
4,209,2.0,945078946
4,327,4.0,986848610
4,134,4.0,986936200
4,141,5.0,945079920
4,169,4.0,986934884
4,110,3.0,964778197
4,203,5.0,964622487
4,86,4.0,964539121
4,353,1.0,964538930
4,267,4.0,964539771
4,93,4.0,964539828
4,175,4.0,964623306
4,412,4.0,986934498
4,402,3.0,964622758
4,208,5.0,964538329
4,153,4.0,964539395
4,0,4.0,986849238
4,310,2.0,964538243
4,364,1.0,986848908
4,64,5.0,964538351
4,6,2.0,986849212
4,365,1.0,986935199
4,409,3.0,964539085
4,197,3.0,986936207
4,404,5.0,986849180
4,279,4.0,986934465
4,268,3.0,986849149
4,121,4.0,986849164
4,276,4.0,986849130
4,220,3.0,986934819
4,102,1.0,986849254
4,168,3.0,986848856
4,357,4.0,986849180
4,355,3.0,986849201
4,452,3.0,986849226
4,215,4.0,986849149
4,407,5.0,986848753
4,6,3.0,986848665
4,38,4.0,986934901
4,164,3.0,986848685
4,241,3.0,986848700
4,425,2.0,1007569424
4,10,5.0,986848685
4,346,4.0,1007574542
4,353,3.0,1007569465
4,205,2.0,1007569424
4,181,4.0,1007574470
4,152,1.0,1007569465
4,434,4.0,1007569586
4,329,3.0,1007574509
4,370,1.0,1007569586
4,246,3.0,1007574532
4,214,5.0,1007569445
4,2,3.0,1007569445
4,400,4.0,1007574532
4,453,4.0,1007569465
4,307,5.0,1007569424
5,286,4.0,847434962
5,396,4.0,847435238
5,229,4.0,847434881
5,138,4.0,847435292
5,284,3.0,847434961
5,289,4.0,847434881
5,7,5.0,847435238
5,298,4.0,847434880
5,28,3.0,847434748
5,110,3.0,847434802
5,283,4.0,847435292
5,245,5.0,847435337
5,388,3.0,847435292
5,253,4.0,847435238
5,120,3.0,847435129
5,335,1.0,847435311
5,128,5.0,847435311
5,18,5.0,847434748
5,17,3.0,847435337
5,244,2.0,847434832
5,432,3.0,847434880
5,0,3.0,847434802
5,10,3.0,847434832
5,75,2.0,847435238
5,235,3.0,847434882
5,375,4.0,847435129
5,149,2.0,847434748
5,143,3.0,847435292
5,11,4.0,847434801
5,188,4.0,847435337
5,442,5.0,847435311
5,314,3.0,847435129
5,411,5.0,847434960
5,423,4.0,847435258
5,142,3.0,847435311
5,126,4.0,847434801
5,1,3.0,847435258
5,252,5.0,847434747
5,449,3.0,847434747
5,210,5.0,847435238
5,109,5.0,847434832
5,3,5.0,847435292
5,304,3.0,847434962
5,239,3.0,847435258
6,3,4.0,845553522
6,404,5.0,845554296
6,454,3.0,845554349
6,262,5.0,845553938
6,232,4.0,845553757
6,30,4.0,845554264
6,29,3.0,845555281
6,265,3.0,845553253
6,335,4.0,845553489
6,387,3.0,845555588
6,315,4.0,845554505
6,403,4.0,845553819
6,187,4.0,845553559
6,321,2.0,845553382
6,209,2.0,845553382
6,21,5.0,845553875
6,457,4.0,845554397
6,133,3.0,845553695
6,171,4.0,845555362
6,329,3.0,845555402
6,404,3.0,845553819
6,236,4.0,845553426
6,144,4.0,845553354
6,394,5.0,845553726
6,67,4.0,845554962
6,164,4.0,845555607
6,387,3.0,845553907
6,9,4.0,845554551
6,53,4.0,845553317
6,217,1.0,845553381
6,8,4.0,845555402
6,442,4.0,845554263
6,100,4.0,845555454
6,272,4.0,845553660
6,283,3.0,845555070
6,178,3.0,845555151
6,394,4.0,845555317
6,0,3.0,845554907
6,368,5.0,845556131
6,370,3.0,845555300
6,373,2.0,845555694
6,44,4.0,845555124
6,335,4.0,845555454
6,308,4.0,845554584
6,162,4.0,845553559
6,247,3.0,845555151
6,93,1.0,845555436
6,204,4.0,845554349
6,195,3.0,845553757
6,372,5.0,845553283
6,217,4.0,845553994
6,212,3.0,845556257
6,160,3.0,845555342
6,254,3.0,845554987
6,425,3.0,845555024
6,104,4.0,845553586
6,28,4.0,845553966
6,172,4.0,845555607
6,176,4.0,845553110
6,305,4.0,845553586
6,457,3.0,845553146
6,280,4.0,845553660
6,457,3.0,845555006
6,50,5.0,845553457
6,39,3.0,845553253
6,454,3.0,845553907
6,222,3.0,845553146
6,59,5.0,845553695
6,305,3.0,845554263
6,107,3.0,845555402
6,402,3.0,845554479
6,168,3.0,845554931
6,437,1.0,845555362
6,32,2.0,845555006
6,330,3.0,845553938
6,105,3.0,845553283
6,226,3.0,845553619
6,76,3.0,845556241
6,223,2.0,845554931
6,266,4.0,845554455
6,260,3.0,845553586
6,165,3.0,845556290
6,55,3.0,845553619
6,325,3.0,845555477
6,175,4.0,845554024
6,124,3.0,845553253
6,371,3.0,845556106
6,130,4.0,845556310
6,292,4.0,845556181
6,320,4.0,845554099
6,103,3.0,845555382
6,260,2.0,845553994
6,396,3.0,845556131
6,307,4.0,845554024
6,328,3.0,845553794
6,210,4.0,845553381
6,223,5.0,845553966
6,369,3.0,845553174
6,300,2.0,845554176
6,94,4.0,845553559
6,178,4.0,845553875
6,223,3.0,845554987
6,95,3.0,845555571
6,311,3.0,845555588
6,186,5.0,845554263
6,411,4.0,845555588
6,131,3.0,845556257
6,401,4.0,845553619
6,402,3.0,845553283
6,457,3.0,845555655
6,404,3.0,845553726
6,32,5.0,845554176
6,260,3.0,845555172
6,275,4.0,845553695
6,341,5.0,845554551
6,112,3.0,845553726
6,453,3.0,845553457
6,122,3.0,845554376
6,113,3.0,845555172
6,14,4.0,845555249
6,148,3.0,845553875
6,333,4.0,845555151
6,236,4.0,845553907
6,123,5.0,845553844
6,360,3.0,845555436
6,389,4.0,845554320
6,289,3.0,845553522
6,39,2.0,845553283
6,37,3.0,845554455
6,170,3.0,845555571
6,147,4.0,845553253
6,397,3.0,845553660
6,125,2.0,845553110
6,320,3.0,845555436
6,372,3.0,845554099
6,373,4.0,845555546
6,439,3.0,845556119
6,393,1.0,845555151
6,346,3.0,845555546
6,344,5.0,845554603
6,97,4.0,845553522
6,86,5.0,845553174
6,129,4.0,845553457
6,171,5.0,845553200
6,156,1.0,845554062
6,370,4.0,845553200
6,389,3.0,845555071
6,333,3.0,845555046
6,332,5.0,845553757
6,423,3.0,845556223
6,233,5.0,845553586
6,277,4.0,845553253
6,270,4.0,845555265
6,196,3.0,845553938
6,408,3.0,845555172
6,38,3.0,845553146
6,55,3.0,845555300
6,437,3.0,845553938
6,306,5.0,845553146
6,420,5.0,845553489
6,343,4.0,845554455
6,339,3.0,845555382
6,194,4.0,845553726
6,429,4.0,845555402
6,232,4.0,845553819
6,32,5.0,845553200
6,198,3.0,845553457
6,113,3.0,845555265
6,77,3.0,845556412
6,420,3.0,845555094
6,39,4.0,845554376
6,84,3.0,845553994
6,104,5.0,845553317
6,16,3.0,845554962
6,21,4.0,845553317
6,130,5.0,845553726
6,440,4.0,845553794
6,400,3.0,845554141
6,182,3.0,845554296
6,120,5.0,845553317
6,428,3.0,845554987
6,198,4.0,845553110
6,164,3.0,845553994
6,248,3.0,845554397
6,264,3.0,845554320
6,227,3.0,845554603
6,127,3.0,845553354
6,168,3.0,845554505
6,286,4.0,845554420
6,445,3.0,845554962
6,191,3.0,845554224
6,115,3.0,845554551
6,398,5.0,845553489
6,294,4.0,845553200
6,70,3.0,845553489
6,74,3.0,845554505
6,397,4.0,845553457
6,299,3.0,845555124
6,97,4.0,845555024
6,177,4.0,845553283
6,280,3.0,845554062
6,452,5.0,845553174
6,368,3.0,845555546
6,205,3.0,845555281
6,429,2.0,845553844
6,313,4.0,845553907
6,203,4.0,845555477
6,82,3.0,845555632
6,116,4.0,845553522
6,393,4.0,845554099
6,121,4.0,845554141
6,423,5.0,845553200
6,303,3.0,845553794
6,246,3.0,845554505
6,185,3.0,845554584
6,8,4.0,845554141
6,189,3.0,845555172
6,379,3.0,845554176
6,0,3.0,845553819
6,327,5.0,845553354
6,97,3.0,845554455
6,83,3.0,845555317
6,260,4.0,845553586
6,177,3.0,845553522
6,262,3.0,845555546
6,372,4.0,845553794
6,156,4.0,845554908
6,222,3.0,845553844
6,315,3.0,845554479
6,137,3.0,845553426
6,175,3.0,845554296
6,285,3.0,845554224
6,292,3.0,845556181
6,0,3.0,845554551
6,340,3.0,845553426
6,6,3.0,845554099
6,120,4.0,845554524
6,426,3.0,845554099
6,324,2.0,845554349
6,275,3.0,845554908
6,425,3.0,845553875
6,318,5.0,845553559
6,350,4.0,845555342
6,257,3.0,845555070
6,213,5.0,845553381
6,221,5.0,845553146
6,191,3.0,845553317
6,436,5.0,845553109
6,311,3.0,845553109
6,316,4.0,845553174
6,244,4.0,845553819
6,130,5.0,845553174
6,128,3.0,845554141
6,146,4.0,845553354
6,322,3.0,845555024
6,55,3.0,845553844
6,284,4.0,845555342
6,375,5.0,845554062
6,105,3.0,845555300
6,185,4.0,845555265
6,118,4.0,845555046
6,41,1.0,845555362
6,210,4.0,845555151
6,331,3.0,845556147
6,72,3.0,845555342
6,416,3.0,845555694
6,87,3.0,845556378
6,232,4.0,845556147
6,205,3.0,845555571
6,376,4.0,845554376
6,119,5.0,845555249
6,183,3.0,845556223
6,195,4.0,845555317
6,240,2.0,845555694
6,423,5.0,845553619
6,159,3.0,845555046
6,220,1.0,845555006
6,340,3.0,845555632
6,114,3.0,845556462
6,195,5.0,845556915
6,226,5.0,845554584
6,97,3.0,845556506
6,374,3.0,845555656
6,148,3.0,845556194
6,2,4.0,845554584
6,61,3.0,845555514
6,218,5.0,845556222
6,283,4.0,845556194
6,315,3.0,845556241
6,226,4.0,845555514
6,373,3.0,845556120
6,321,3.0,845555675
6,441,4.0,845556340
6,275,4.0,845555694
6,46,3.0,845556412
6,184,3.0,845556181
6,182,3.0,845556340
6,420,3.0,845556448
6,421,3.0,845556241
6,15,3.0,845556808
6,43,3.0,845556567
6,230,4.0,845556475
6,105,4.0,845556808
6,277,4.0,845556323
6,231,2.0,845556412
6,309,4.0,845556506
6,293,4.0,845556694
6,418,3.0,845556462
6,333,5.0,845556694
6,302,4.0,845556860
6,34,4.0,845556579
6,446,3.0,845555571
6,385,4.0,845556278
6,269,3.0,845555454
7,317,4.5,1106635946
7,19,4.5,1106635993
7,384,3.0,1106635520
7,325,4.5,1106635925
7,154,4.0,1106635987
7,295,5.0,1106635933
7,96,5.0,1106635915
7,393,3.0,1106635937
7,143,5.0,1106635532
7,359,5.0,1106635917
7,33,2.0,1106635714
7,33,3.0,1106635971
7,368,2.5,1106635940
7,196,3.0,1106635922
7,230,5.0,1106635912
7,250,3.5,1106712636
7,110,4.0,1106635981
7,95,4.0,1106636810
7,328,4.5,1106635943
7,13,3.0,1106635685
7,272,4.0,1106712615
7,196,4.0,1106635502
7,331,1.5,1106712613
7,416,4.0,1106635996
7,213,4.0,1106635462
7,3,4.0,1106635965
7,423,5.0,1106635496
7,131,4.5,1106635464
7,224,5.0,1106712575
7,61,1.5,1106635678
7,445,5.0,1106635681
7,98,3.5,1106635489
7,15,5.0,1106635423
7,331,4.0,1106635429
7,254,3.0,1107127060
7,215,3.0,1106635653
7,65,0.5,1106635416
7,313,4.0,1106635484
7,237,1.5,1106635444
7,17,4.5,1106635657
7,305,5.0,1106713565
7,297,2.0,1106712559
7,292,3.5,1106635625
7,273,5.0,1106635640
7,356,1.5,1106712553
7,404,3.0,1106635540
7,165,4.5,1113542732
7,244,2.0,1106635420
7,28,2.5,1106713072
7,415,1.5,1106713076
7,174,3.5,1106713081
7,440,4.5,1106635648
7,442,4.0,1106712546
7,17,4.5,1106635500
7,306,1.5,1106713005
7,389,4.5,1106712549
7,30,1.5,1106636534
7,187,1.0,1106712541
7,181,3.5,1106635630
7,437,5.0,1106635733
7,135,4.0,1106636596
7,90,2.5,1106635635
7,197,3.0,1161738301
7,34,4.0,1106712913
7,183,2.0,1106635742
7,52,2.0,1110855253
7,78,4.0,1106635524
7,134,0.5,1107127033
7,123,4.5,1106712869
7,233,1.0,1106635749
7,162,1.5,1109746591
7,297,1.5,1161738352
7,394,3.0,1106635738
7,14,4.0,1106636531
7,222,4.0,1106636718
7,82,4.0,1106636702
7,273,4.5,1106636589
7,17,4.5,1106636610
7,183,3.5,1106712866
7,135,3.5,1106636606
7,86,0.5,1106635735
7,338,4.0,1106636707
7,309,3.0,1106712820
7,318,3.0,1106636612
7,136,1.5,1106635745
7,80,5.0,1106713586
7,196,4.5,1106635705
7,196,4.5,1106636527
7,384,4.0,1106636600
7,248,4.5,1106712818
7,209,4.0,1106636516
7,182,4.0,1106712831
7,231,0.5,1157949714
7,440,4.5,1106636584
7,40,4.5,1106712827
7,35,2.0,1106712812
7,261,4.5,1106636579
7,437,4.0,1106636520
7,365,3.0,1173051472
7,380,4.0,1107473963
7,227,4.5,1106713442
7,332,3.5,1106636782
7,44,2.5,1106636592
7,309,2.0,1108602792
7,187,4.5,1106636844
7,96,4.5,1106636511
7,224,3.5,1108602755
7,4,1.0,1106779625
7,395,1.0,1161738306
7,18,4.5,1106636602
7,372,1.5,1109746594
7,287,1.0,1106713549
7,349,3.5,1118025961
7,76,1.0,1110757877
7,68,4.5,1122333561
7,453,4.0,1110757890
7,129,4.0,1106636098
7,155,3.5,1110173697
7,411,4.0,1106636064
7,40,1.0,1106636095
7,33,2.5,1106636069
7,91,2.5,1111552650
7,192,4.0,1106636101
7,131,3.0,1107474020
7,137,3.5,1113353083
7,159,2.0,1107127004
7,187,3.5,1118025982
7,195,2.0,1118025946
7,74,1.5,1122940686
7,374,2.0,1118026013
7,157,3.5,1128486479
7,226,3.5,1116550784
7,398,1.0,1121041079
7,359,2.0,1121041002
7,218,1.0,1125442102
7,122,3.0,1121041015
7,206,4.5,1122333538
7,169,3.5,1162163504
7,23,3.5,1149548381
7,150,4.5,1144806100
7,160,4.0,1157949636
7,250,4.5,1157066190
7,435,1.0,1159225196
7,364,0.5,1161738279
7,377,1.0,1157949732
7,305,1.0,1169687318
7,188,4.5,1162163488
7,157,2.5,1174263740
7,416,4.5,1165876367
7,96,3.5,1174263775
7,431,0.5,1176181731
7,412,3.0,1173051469
8,32,4.0,839463806
8,32,2.0,839463509
8,106,4.0,839463806
8,331,4.0,839463564
8,87,3.0,839463624
8,75,5.0,839463546
8,6,3.0,839463644
8,93,4.0,839463546
8,121,5.0,839463644
8,206,3.0,839463527
8,29,3.0,839464076
8,2,4.0,839463422
8,207,2.0,839463451
8,253,5.0,839463509
8,254,4.0,839463856
8,456,3.0,839463509
8,7,4.0,839463470
8,79,3.0,839464076
8,402,3.0,839463767
8,116,3.0,839463856
8,23,5.0,839463509
8,235,3.0,839463767
8,290,3.0,839463489
8,296,4.0,839463422
8,430,3.0,839463644
8,243,5.0,839463489
8,261,3.0,839463509
8,58,3.0,839463527
8,25,5.0,839463767
8,300,5.0,839463546
8,312,3.0,839463564
8,366,4.0,839463644
8,181,5.0,839463422
8,51,1.0,839463702
8,313,3.0,839463728
8,322,4.0,839463546
8,231,3.0,839463489
8,356,4.0,839463527
8,442,2.0,839463624
8,215,5.0,839463728
8,284,3.0,839463728
8,263,3.0,839463702
8,109,3.0,839463702
8,201,5.0,839463422
8,360,3.0,839463422
8,243,4.0,839463470
8,328,3.0,839463728
9,147,3.0,1044656650
9,202,3.0,1044657119
9,159,4.0,1044656650
9,396,3.0,1044656716
9,218,3.0,1044657102
9,261,4.0,1044657026
9,358,5.0,1044657026
9,327,2.0,1044656650
9,214,4.0,1044657088
9,387,5.0,1044656716
9,409,5.0,1044657088
9,30,4.0,1044656650
9,321,2.0,1044656716
9,177,3.0,1044657200
9,343,4.0,1044657237
9,244,3.0,1044656650
9,437,5.0,1044657072
9,270,3.0,1044657221
9,59,2.0,1044656716
9,148,2.0,1044656650
9,424,3.0,1044656650
9,407,3.0,1044657051
9,214,1.0,1044657221
9,359,1.0,1044656650
9,386,5.0,1044657051
9,447,4.0,1044656811
9,194,3.0,1044656811
9,33,4.0,1044656792
9,319,4.0,1044656836
9,362,4.0,1044656836
9,209,5.0,1044656836
9,121,1.0,1044656836
9,26,1.0,1044657318
9,414,3.0,1044657269
9,18,3.0,1044656962
9,46,4.0,1044656792
9,444,1.0,1044657318
9,395,4.0,1044657144
9,157,5.0,1044656934
9,368,5.0,1044656908
9,176,4.0,1044656962
9,306,1.0,1044657338
9,12,4.0,1044657185
9,125,2.0,1044657269
9,235,4.0,1044657072
9,385,2.0,1044657285
10,118,1.0,1455303387
10,447,3.5,1455301685
10,81,4.0,1455306173
10,345,3.5,1455357645
10,54,4.0,1455302254
10,428,0.5,1455306152
10,102,3.0,1455619275
10,81,3.0,1455303518
10,333,3.0,1455357613
10,106,3.5,1455301699
10,185,4.0,1455306183
10,232,0.5,1455356378
10,388,3.5,1455357517
10,237,0.5,1455356388
10,311,1.0,1455356578
10,127,0.5,1455356582
10,410,4.0,1455356591
10,61,3.0,1455398344
10,0,3.5,1455302676
10,137,4.5,1455356595
